line_id	process_id	step_seq	lot_id	root_lot_id	wafer_id	tkout_time	item_type	item_id	last_update_time	chip_x_pos	chip_y_pos	shot_id	chip_id	value	test_type	lot_type
PFBP	PPIL	EDS_M	PLSB76A	PLSB76	1	2020-08-17 0:36	FBT	FBT3902_4	2020-08-17 0:38	{36,32,33,37,35,33,39,30,27,30,30,40,30,31,28,39,40,28,41,32,39,27,31,22,29,38,43,30,34,35,25,29,36,31,22,23,35,36,41,34,40,39,24,31,30,28,22,32,30,29,34,37,36,25,37,32,42,30,28,28,39,40,32,34,35,29,24,33,26,41,33,32,32,42,26,28,30,42,29,30,30,22,36,40,30,28,24,28,39,41,33,27,30,25,31,32,38,32,26,26,31,32,40,40,37,24,27,23,31,32,36,25,33,38,25,27,36,28,25,40,35,34,25,27,26,27,35,33,31,42,32,35,28,40,38,32,35,31,33,34,28,33,27,34,26,37,37,36,26,36,40,27,39,31,31,37,27,32,35,27,30,37,39,26,39,28,35,28,26,39,29,30,23,38,30,30,30,40,26,35,31,33,30,28,36,28,28,31,31,39,23,23,30,40,22,38,43,35,30,25,28,28,25,41,30,31,30,36,25,34,30,28,29,31,31,35,40,41,40,25,23,38,23,27,31,32,30,26,24,22,36,42,36,24,34,28,38,35,27,24,38,41,29,29,29,42,29,37,31,42,36,27,37,24,34,35,26,41,27,27,30,36,37,25,37,36,34,35,28,43,29,35,32,31,34,30,37,36,34,35,40,28,35,37,38,39,33,23,41,35,42,41,29,36,35,24,31,40,40,34,25,32,37,34,33,37,29,36,43,43,33,38,31,31,23,24,36,35,24,29,29,23,33,43,37,42,41,33,39,29,29,37,42,34,41,29,27,23,24,36,24,27,39,43,25,33,42,29,37,32,31,29,32,37,23,26,25,23,28,25,31,39,36,35,25,29,29,36,35,31,35,33,40,38,35,41,33,33,33,27,32,26,39,26,31,38,39,42,28,26,29,38,32,34,29,38,25,33,31,36,31,25,30,38,27,30,22,24,38,36,34,29,26,33,39,30,26,41,32,37,38,30,41,39,35,25,33,39,28,34,35,25,36,29,36,29,35,26,42,34,22,35,32,31,37,31,34,27,30,26,23,25,33,42,38,27,32,33,34,38,22,36,37,23,34,39,42,26,37,23,33,39,26,37,36,37,29,33,32,40,32,24,24,26,40,25,28,32,34,33,41,41,35,30,30,24,32,28,37,39,38,32,42,37,35,29,41,28,40,24,43,35,31,29,35,40,23,42,36,32,34,34,25,33,38,32,32,39,26,36,34,29,33,34,43,24,24,34,36,31,37,24,30,35,37,29,39,33,39,26,27,39,37,38,37,32,38,37,34,27,41,33,24,27,24,43,32,38,41,40,35,28,41,27,38,30,25,34,36,40,38,26,36,31,34,38,31,33,26,38,29,28,27,29,22,24,27,34,33,42,31,33,31,31,43,36,34,29,34,28,25,28,35,41,41,25,26,23,23,28,27,33,39,39,28,33,34,36,30,25,40,38,38,32,27,28,34,33,35,39,36,22,32,26,37,39,42,43,32,30,38,27,40,26,22,40,26,32,40,34,38,37,27,27}	{31,58,31,45,33,55,53,36,36,39,47,48,58,52,53,55,38,52,60,31,52,46,61,45,59,57,49,62,50,47,47,57,60,66,54,50,41,64,54,66,52,50,53,49,48,65,52,30,54,45,31,63,66,60,33,61,56,67,48,60,40,53,50,64,50,61,49,36,60,50,60,54,36,47,50,38,32,57,62,65,40,48,39,40,43,63,56,47,46,42,43,59,34,35,37,41,53,67,54,53,55,51,62,57,49,39,54,43,30,32,36,39,33,64,55,61,48,64,42,39,64,37,59,38,59,51,38,37,43,46,45,65,37,50,45,33,36,32,34,46,41,63,49,65,47,51,32,37,49,67,60,56,58,33,51,59,42,64,55,48,66,46,43,42,44,34,43,61,40,54,31,57,52,33,42,63,55,49,51,40,34,42,41,45,43,57,59,44,35,45,47,53,38,35,53,62,48,44,30,57,40,51,38,57,59,59,33,54,50,43,31,55,46,45,42,59,43,39,56,61,40,35,58,41,63,39,35,34,60,43,58,52,46,55,40,56,65,58,53,40,50,48,34,54,50,55,40,65,58,45,52,35,44,57,60,53,45,55,50,37,50,53,47,44,48,33,57,31,54,47,67,30,37,54,42,64,66,41,48,60,55,58,39,43,60,47,40,41,46,62,54,58,37,65,61,47,39,47,44,41,53,44,38,62,65,61,52,55,44,50,62,36,46,31,46,59,59,37,44,32,41,45,61,54,50,49,49,32,57,51,64,42,50,67,59,60,62,51,43,35,48,57,36,43,56,46,44,65,56,53,67,63,57,60,49,64,54,57,50,51,40,38,45,32,37,55,47,38,54,41,51,47,41,42,34,47,48,58,35,63,35,52,59,63,65,47,42,42,49,46,48,59,60,49,53,43,48,44,60,34,48,62,45,39,60,44,44,45,58,47,36,66,58,59,56,37,56,43,56,39,49,60,45,49,46,58,56,41,36,30,35,36,50,42,32,49,56,38,48,51,50,63,34,38,36,57,56,64,53,61,44,52,45,40,56,34,55,49,38,63,46,62,34,48,58,63,58,41,41,56,50,51,62,58,42,37,56,52,47,59,38,46,41,44,37,43,66,43,63,57,52,44,48,46,56,51,49,46,35,39,48,66,51,40,42,44,51,39,45,38,46,49,64,36,52,46,42,53,57,48,47,44,40,54,54,40,65,61,43,56,61,43,39,59,45,50,58,53,44,50,53,52,61,57,55,39,60,66,48,35,58,64,57,44,52,42,52,62,52,52,53,51,42,55,37,52,52,55,40,54,66,33,41,65,37,52,45,34,61,61,51,39,63,47,32,38,62,53,55,41,35,35,47,58,49,54,33,55,38,43,36,41,56,53,53,40,33,38,35,32,49,42,45,38,56,41,37,55,54,43,43,30,37,62,44,64,45,49,51,46,42,40,34,46,44,62,39,67,67,34,51,51,63,57,54,35,41,51,59,49,46,39,58,48,47,51,36,62,36,54,61,64,40,45}	{-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99}	{-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99}	{0.000000,2.000000,2.000000,0.000000,3.000000,1.000000,3.000000,1.000000,2.000000,1.000000,2.000000,7.000000,2.000000,1.000000,2.000000,2.000000,0.000000,2.000000,4.000000,1.000000,2.000000,1.000000,3.000000,0.000000,1.000000,3.000000,3.000000,4.000000,5.000000,0.000000,4.000000,2.000000,3.000000,4.000000,1.000000,1.000000,5.000000,1.000000,3.000000,6.000000,2.000000,2.000000,1.000000,3.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,5.000000,1.000000,0.000000,3.000000,1.000000,0.000000,0.000000,1.000000,5.000000,2.000000,4.000000,0.000000,2.000000,0.000000,1.000000,4.000000,1.000000,3.000000,3.000000,1.000000,4.000000,8.000000,1.000000,3.000000,0.000000,0.000000,1.000000,0.000000,4.000000,1.000000,2.000000,4.000000,0.000000,3.000000,1.000000,1.000000,5.000000,3.000000,2.000000,3.000000,2.000000,3.000000,4.000000,0.000000,4.000000,1.000000,1.000000,1.000000,3.000000,2.000000,0.000000,0.000000,2.000000,1.000000,1.000000,0.000000,1.000000,0.000000,4.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,1.000000,1.000000,4.000000,4.000000,2.000000,0.000000,0.000000,0.000000,3.000000,2.000000,7.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,3.000000,2.000000,0.000000,3.000000,3.000000,2.000000,0.000000,2.000000,3.000000,0.000000,3.000000,1.000000,1.000000,1.000000,2.000000,4.000000,5.000000,1.000000,2.000000,1.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,1.000000,0.000000,3.000000,3.000000,2.000000,0.000000,1.000000,1.000000,2.000000,1.000000,1.000000,3.000000,2.000000,1.000000,10.000000,2.000000,2.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,3.000000,2.000000,1.000000,2.000000,0.000000,2.000000,0.000000,3.000000,4.000000,1.000000,2.000000,1.000000,5.000000,0.000000,0.000000,1.000000,5.000000,2.000000,1.000000,1.000000,0.000000,0.000000,3.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,5.000000,2.000000,15.000000,5.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.000000,5.000000,1.000000,2.000000,1.000000,0.000000,7.000000,0.000000,3.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,3.000000,4.000000,0.000000,1.000000,1.000000,2.000000,1.000000,4.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,3.000000,3.000000,6.000000,0.000000,2.000000,2.000000,3.000000,1.000000,2.000000,2.000000,0.000000,0.000000,11.000000,5.000000,0.000000,1.000000,2.000000,4.000000,0.000000,5.000000,3.000000,0.000000,4.000000,3.000000,1.000000,1.000000,1.000000,3.000000,2.000000,1.000000,1.000000,0.000000,1.000000,2.000000,2.000000,1.000000,5.000000,0.000000,1.000000,5.000000,0.000000,3.000000,7.000000,0.000000,1.000000,4.000000,2.000000,2.000000,0.000000,5.000000,1.000000,5.000000,0.000000,3.000000,1.000000,1.000000,3.000000,2.000000,0.000000,0.000000,3.000000,1.000000,0.000000,0.000000,4.000000,1.000000,2.000000,2.000000,0.000000,2.000000,0.000000,7.000000,1.000000,2.000000,0.000000,2.000000,0.000000,2.000000,3.000000,0.000000,0.000000,2.000000,1.000000,1.000000,4.000000,0.000000,0.000000,1.000000,1.000000,4.000000,0.000000,0.000000,5.000000,3.000000,2.000000,1.000000,0.000000,0.000000,2.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,2.000000,3.000000,0.000000,1.000000,35.000000,1.000000,3.000000,0.000000,3.000000,0.000000,4.000000,1.000000,1.000000,0.000000,7.000000,1.000000,0.000000,3.000000,1.000000,1.000000,0.000000,1.000000,2.000000,3.000000,3.000000,2.000000,6.000000,4.000000,1.000000,3.000000,0.000000,0.000000,4.000000,3.000000,0.000000,2.000000,8.000000,1.000000,0.000000,2.000000,0.000000,3.000000,11.000000,2.000000,4.000000,2.000000,1.000000,2.000000,0.000000,4.000000,1.000000,0.000000,5.000000,2.000000,0.000000,1.000000,1.000000,4.000000,1.000000,2.000000,1.000000,4.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,2.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,4.000000,1.000000,0.000000,2.000000,0.000000,0.000000,9.000000,1.000000,1.000000,3.000000,2.000000,0.000000,2.000000,1.000000,2.000000,2.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,2.000000,3.000000,2.000000,4.000000,3.000000,3.000000,0.000000,1.000000,2.000000,3.000000,1.000000,1.000000,2.000000,27.000000,2.000000,0.000000,3.000000,0.000000,0.000000,3.000000,1.000000,0.000000,2.000000,4.000000,2.000000,1.000000,3.000000,0.000000,8.000000,1.000000,2.000000,1.000000,0.000000,1.000000,0.000000,3.000000,1.000000,4.000000,3.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,3.000000,2.000000,4.000000,0.000000,0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,15.000000,1.000000,0.000000,1.000000,3.000000,2.000000,3.000000,1.000000,2.000000,2.000000,1.000000,0.000000,2.000000,1.000000,1.000000,0.000000,3.000000,0.000000,1.000000,3.000000,1.000000,3.000000,3.000000,1.000000,4.000000,0.000000,0.000000,2.000000,2.000000,3.000000,4.000000,0.000000,3.000000,4.000000,4.000000,1.000000,3.000000,1.000000,3.000000,2.000000,2.000000,0.000000,1.000000,3.000000,1.000000,1.000000,4.000000,3.000000,0.000000,1.000000,10.000000,1.000000,2.000000,2.000000,5.000000,1.000000,5.000000,2.000000,1.000000,3.000000,3.000000,1.000000,3.000000,0.000000,0.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,3.000000,2.000000,0.000000,1.000000,1.000000,2.000000,3.000000,0.000000,2.000000,3.000000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,2.000000,3.000000,9.000000,3.000000,1.000000,1.000000,0.000000,1.000000,2.000000,3.000000,7.000000,5.000000,0.000000,1.000000,3.000000,3.000000,0.000000,3.000000,2.000000,0.000000,2.000000,2.000000,0.000000,2.000000}	NORMAL	PP
